Id,name,season,price,product_category,size,quantity,quantities_sold,collection_family,sex,color,discount
WWaistBagGeographic-0001,Geographic Waist Bag,FS24,117.99,Accessories,One Size,85,476,Geographic,Women,Beige Sand,40
WP-00047,Box Logo Logo Pants,FS24,120.99,Pants,XXL,230,299,Box Logo,Women,Burgundy,40
V-00021,Box Logo Heritage Swimwear,SS25,82.99,Swimwear,M,156,34,Box Logo,Men,Black Beauty,0
P-00069,Geographic Stripe Pants,SS25,138.99,Pants,XS,84,38,Geographic,Men,Black Beauty,0
WS-00087,Circular Stripe T-Shirt,FS24,76.99,T-Shirt,XL,50,305,Circular,Women,Khaki,20
N-00046,Iconic Stripe Shorts,FS24,62.99,Shorts,M,159,196,Iconic,Men,Blue Marine,30
S-00102,Iconic Stripe T-Shirt,FS24,52.99,T-Shirt,XXL,80,134,Iconic,Men,Green Lichen,25
WS-00088,Rainforest Logo T-Shirt,SS25,70.99,T-Shirt,L,195,35,Rainforest,Women,Grey Melange,0
N-00047,Tribe Quilted Shorts,FS24,55.99,Shorts,XL,87,123,Tribe,Men,Khaki,20
WS-00089,Iconic Heritage T-Shirt,SS25,49.99,T-Shirt,XL,329,207,Iconic,Women,Old Rose,0
WS-00090,Box Logo Print T-Shirt,SS25,47.99,T-Shirt,XS,36,11,Box Logo,Women,Pale Mint,0
L-00076,Morgex Stretch Sweatshirt,FS24,148.99,Sweatshirt,XL,69,350,Morgex,Men,Orange Tangerine,30
WM-00041,Tribe Stretch Shirt,FS24,129.99,Shirt,XS,64,78,Tribe,Women,Free Blue,20
W\00027,Trail Graphic Shoes,SS25,156.99,Shoes,42,225,69,Trail,Women,Black Beauty,0
P-00070,Rainforest Pants,FS24,130.99,Pants,XS,34,374,Rainforest,Men,Stone Grey,25
CapRainforest-0001,Rainforest Cap,FS24,97.99,Accessories,One Size,107,289,Rainforest,Men,Forest Green,20
BucketHatIconic-0001,Iconic Bucket Hat,FS24,110.99,Accessories,One Size,47,525,Iconic,Men,Caviar,25
N-00048,Box Logo Print Shorts,FS24,92.99,Shorts,M,197,321,Box Logo,Men,Bright White,30
WL-00081,Tribe Sweatshirt,SS25,105.99,Sweatshirt,S,220,265,Tribe,Women,Forest Green,0
S-00103,Patch Heritage T-Shirt,FS24,76.99,T-Shirt,M,28,138,Patch,Men,Caviar,15
BeltRainforest-0001,Rainforest Belt,FS24,92.99,Accessories,One Size,19,87,Rainforest,Men,Green Lichen,30
M-00045,Circular Shirt,FS24,117.99,Shirt,S,139,198,Circular,Men,Burgundy,30
S-00104,Tribe Half-Zip T-Shirt,FS24,58.99,T-Shirt,M,13,28,Tribe,Men,Blue Marine,15
WL-00082,Circular Print Sweatshirt,FS24,110.99,Sweatshirt,XXL,108,159,Circular,Women,Snow White,30
S-00105,Patch Heritage T-Shirt,FS24,77.99,T-Shirt,L,38,152,Patch,Men,Bright White,30
S-00106,Box Logo Graphic T-Shirt,FS24,41.99,T-Shirt,XXL,98,431,Box Logo,Men,Olive,20
WS-00091,Circular Logo T-Shirt,FS24,47.99,T-Shirt,XXL,6,87,Circular,Women,White Whisper,15
N-00049,Circular Stripe Shorts,SS25,84.99,Shorts,XS,284,101,Circular,Men,Navy,0
WL-00083,Circular Graphic Sweatshirt,SS25,130.99,Sweatshirt,XL,143,96,Circular,Women,Caviar,0
WL-00084,Patch Heritage Sweatshirt,SS25,132.99,Sweatshirt,XXL,137,70,Patch,Women,Bright Red,0
L-00077,Geographic Quilted Sweatshirt,SS25,119.99,Sweatshirt,XXL,38,11,Geographic,Men,Beige Sand,0
W\00028,Trail Shoes,FS24,207.99,Shoes,37,41,97,Trail,Women,Caviar,25
L-00078,Iconic Logo Sweatshirt,FS24,145.99,Sweatshirt,S,30,44,Iconic,Men,Stone Grey,25
WM-00042,Geographic Heritage Shirt,FS24,95.99,Shirt,XXL,144,287,Geographic,Women,Burgundy,30
WP-00048,Iconic Quilted Pants,SS25,151.99,Pants,XS,470,91,Iconic,Women,Blue Marine,0
L-00079,Rainforest Stripe Sweatshirt,SS25,117.99,Sweatshirt,XL,241,294,Rainforest,Men,Khaki,0
WP-00049,Geographic Stripe Pants,FS24,112.99,Pants,XL,17,43,Geographic,Women,Blue Marine,10
V-00022,Box Logo Print Swimwear,SS25,81.99,Swimwear,XL,96,71,Box Logo,Men,Orange Tangerine,0
S-00107,Iconic Heritage T-Shirt,SS25,69.99,T-Shirt,XS,321,40,Iconic,Men,Grey Melange,0
WS-00092,Geographic T-Shirt,FS24,39.99,T-Shirt,XS,181,377,Geographic,Women,Green Lichen,30
WToteBagBoxLogo-0001,Box Logo Tote Bag,FS24,85.99,Accessories,One Size,154,432,Box Logo,Women,Forest Green,10
L-00080,Patch Quilted Sweatshirt,SS25,106.99,Sweatshirt,XXL,71,14,Patch,Men,Olive,0
WS-00093,Tribe Graphic T-Shirt,SS25,56.99,T-Shirt,XL,100,71,Tribe,Women,Bright White,0
M-00046,Morgex Shirt,SS25,142.99,Shirt,L,184,116,Morgex,Men,Caviar,0
WBackpackTribe-0002,Tribe Backpack,FS24,108.99,Accessories,One Size,90,331,Tribe,Women,Green Lichen,50
P-00071,Geographic Stripe Pants,SS25,144.99,Pants,M,31,35,Geographic,Men,Snow White,0
WPS-00040,Iconic Stretch Polo,FS24,69.99,Polo,XXL,47,334,Iconic,Women,Pale Mint,10
S-00108,Morgex Stripe T-Shirt,SS25,48.99,T-Shirt,L,82,65,Morgex,Men,Black Beauty,0
S-00109,Morgex Half-Zip T-Shirt,FS24,78.99,T-Shirt,M,72,256,Morgex,Men,Bright Red,10
P-00072,Geographic Print Pants,FS24,157.99,Pants,XXL,113,339,Geographic,Men,Old Rose,15
WS-00094,Geographic Half-Zip T-Shirt,SS25,58.99,T-Shirt,S,289,24,Geographic,Women,Pale Mint,0
N-00050,Tribe Stretch Shorts,FS24,77.99,Shorts,S,124,395,Tribe,Men,Pale Mint,25
WPS-00041,Tribe Stretch Polo,SS25,90.99,Polo,M,84,48,Tribe,Women,Navy,0
WS-00095,Iconic Graphic T-Shirt,SS25,81.99,T-Shirt,XS,297,247,Iconic,Women,Grey Melange,0
S-00110,Geographic Print T-Shirt,FS24,90.99,T-Shirt,XXL,47,120,Geographic,Men,Orange Tangerine,20
P-00073,Box Logo Quilted Pants,FS24,156.99,Pants,XXL,16,67,Box Logo,Men,Snow White,15
BucketHatTribe-0001,Tribe Bucket Hat,SS25,65.99,Accessories,One Size,438,128,Tribe,Men,Grey Melange,0
S-00111,Geographic Quilted T-Shirt,SS25,92.99,T-Shirt,M,158,137,Geographic,Men,Free Blue,0
\00036,Slate Quilted Shoes,FS24,89.99,Shoes,41,159,284,Slate,Men,Navy,20
PS-00046,Box Logo Heritage Polo,FS24,103.99,Polo,XS,122,254,Box Logo,Men,Yellow Sunshine,10
WS-00096,Geographic Logo T-Shirt,FS24,65.99,T-Shirt,L,29,97,Geographic,Women,Caviar,10
W\00029,Box Logo Graphic Shoes,SS25,173.99,Shoes,42,194,77,Box Logo,Women,Black Beauty,0
WM-00043,Geographic Shirt,FS24,140.99,Shirt,L,55,128,Geographic,Women,Petit Four,10
WM-00044,Tribe Shirt,SS25,89.99,Shirt,M,328,116,Tribe,Women,Blue Marine,0
WM-00045,Tribe Quilted Shirt,FS24,147.99,Shirt,L,53,117,Tribe,Women,Orange Tangerine,10
N-00051,Circular Shorts,SS25,50.99,Shorts,XS,155,44,Circular,Men,Bright White,0
S-00112,Box Logo T-Shirt,FS24,81.99,T-Shirt,XL,120,364,Box Logo,Men,Pale Mint,20
WPS-00042,Circular Polo,SS25,96.99,Polo,XXL,239,56,Circular,Women,Forest Green,0
WS-00097,Tribe T-Shirt,FS24,84.99,T-Shirt,XXL,107,447,Tribe,Women,Pale Mint,15
S-00113,Geographic T-Shirt,SS25,59.99,T-Shirt,S,146,174,Geographic,Men,Forest Green,0
WScarfTribe-0002,Tribe Scarf,SS25,67.99,Accessories,One Size,460,117,Tribe,Women,Green Lichen,0
WP-00050,Patch Graphic Pants,FS24,95.99,Pants,L,51,101,Patch,Women,Snow White,10
WPS-00043,Circular Polo,FS24,66.99,Polo,S,16,77,Circular,Women,Forest Green,40
WM-00046,Morgex Graphic Shirt,SS25,107.99,Shirt,L,417,126,Morgex,Women,Olive,0
WPS-00044,Box Logo Stretch Polo,SS25,87.99,Polo,M,376,205,Box Logo,Women,Pale Mint,0
WPS-00045,Circular Half-Zip Polo,SS25,104.99,Polo,S,152,11,Circular,Women,Green Lichen,0
GlovesTribe-0001,Tribe Gloves,FS24,28.99,Accessories,One Size,51,297,Tribe,Men,Beige Sand,40
WScarfGeographic-0002,Geographic Scarf,SS25,43.99,Accessories,One Size,150,148,Geographic,Women,White Whisper,0
N-00052,Patch Shorts,FS24,76.99,Shorts,XS,146,388,Patch,Men,Free Blue,25
ToteBagBoxLogo-0001,Box Logo Tote Bag,FS24,35.99,Accessories,One Size,4,82,Box Logo,Men,Grey Melange,25
S-00114,Tribe T-Shirt,FS24,38.99,T-Shirt,XL,66,422,Tribe,Men,Caviar,25
M-00047,Circular Half-Zip Shirt,FS24,104.99,Shirt,XS,53,210,Circular,Men,Olive,15
S-00115,Rainforest Graphic T-Shirt,FS24,52.99,T-Shirt,S,61,100,Rainforest,Men,Stone Grey,20
WS-00098,Box Logo T-Shirt,SS25,93.99,T-Shirt,M,162,154,Box Logo,Women,Burgundy,0
S-00116,Tribe Stretch T-Shirt,SS25,75.99,T-Shirt,XS,328,89,Tribe,Men,Petit Four,0
WaistBagMorgex-0003,Morgex Waist Bag,FS24,56.99,Accessories,One Size,18,80,Morgex,Men,Bright White,40
WS-00099,Morgex Half-Zip T-Shirt,FS24,76.99,T-Shirt,XL,22,126,Morgex,Women,Grey Melange,50
P-00074,Morgex Stretch Pants,SS25,117.99,Pants,L,267,48,Morgex,Men,Burgundy,0
P-00075,Circular Stretch Pants,FS24,144.99,Pants,XXL,14,177,Circular,Men,Bright White,15
WS-00100,Geographic T-Shirt,SS25,65.99,T-Shirt,XL,308,20,Geographic,Women,Grey Melange,0
WS-00101,Circular T-Shirt,SS25,43.99,T-Shirt,XS,394,82,Circular,Women,Pale Mint,0
\00037,Cresta Shoes,SS25,185.99,Shoes,45,108,34,Cresta,Men,Stone Grey,0
S-00117,Box Logo T-Shirt,SS25,51.99,T-Shirt,XS,29,24,Box Logo,Men,Bright White,0
S-00118,Patch Half-Zip T-Shirt,SS25,64.99,T-Shirt,S,268,226,Patch,Men,Green Lichen,0
PS-00047,Tribe Polo,FS24,65.99,Polo,XS,32,113,Tribe,Men,White Whisper,25
S-00119,Circular Logo T-Shirt,SS25,35.99,T-Shirt,S,361,116,Circular,Men,Bright White,0
WM-00047,Circular Shirt,SS25,105.99,Shirt,L,242,27,Circular,Women,Pale Mint,0
WBeaniePatch-0002,Patch Beanie,FS24,29.99,Accessories,One Size,73,121,Patch,Women,Blue Marine,40
L-00081,Circular Sweatshirt,FS24,138.99,Sweatshirt,M,21,296,Circular,Men,Bright White,25
P-00076,Iconic Stretch Pants,SS25,107.99,Pants,XXL,144,47,Iconic,Men,Black Beauty,0
N-00053,Rainforest Graphic Shorts,SS25,76.99,Shorts,XL,170,18,Rainforest,Men,Green Lichen,0
WScarfCircular-0001,Circular Scarf,FS24,80.99,Accessories,One Size,149,232,Circular,Women,Free Blue,20
GlovesCircular-0001,Circular Gloves,FS24,82.99,Accessories,One Size,79,196,Circular,Men,Snow White,25
WL-00085,Tribe Logo Sweatshirt,SS25,94.99,Sweatshirt,M,44,13,Tribe,Women,Green Lichen,0
WL-00086,Iconic Heritage Sweatshirt,FS24,131.99,Sweatshirt,S,19,168,Iconic,Women,White Whisper,20
L-00082,Circular Sweatshirt,SS25,101.99,Sweatshirt,S,75,85,Circular,Men,Forest Green,0
WP-00051,Box Logo Heritage Pants,FS24,98.99,Pants,XS,88,113,Box Logo,Women,Snow White,10
WM-00048,Iconic Shirt,FS24,144.99,Shirt,S,91,489,Iconic,Women,Black Beauty,15
WPS-00046,Patch Polo,SS25,71.99,Polo,M,51,50,Patch,Women,Yellow Sunshine,0
S-00120,Geographic Heritage T-Shirt,FS24,94.99,T-Shirt,XXL,19,285,Geographic,Men,Black Beauty,30
L-00083,Circular Sweatshirt,FS24,142.99,Sweatshirt,XL,72,184,Circular,Men,Grey Melange,50
WS-00102,Iconic Stripe T-Shirt,FS24,59.99,T-Shirt,XXL,89,119,Iconic,Women,Yellow Sunshine,20
WM-00049,Morgex Half-Zip Shirt,SS25,130.99,Shirt,XS,358,25,Morgex,Women,Blue Marine,0
PS-00048,Iconic Print Polo,SS25,76.99,Polo,M,155,91,Iconic,Men,Beige Sand,0
WS-00103,Box Logo Graphic T-Shirt,FS24,39.99,T-Shirt,M,2,46,Box Logo,Women,Bright Red,10
N-00054,Tribe Quilted Shorts,FS24,93.99,Shorts,S,43,96,Tribe,Men,Old Rose,30
\00038,Trail Shoes,FS24,198.99,Shoes,46,129,208,Trail,Men,Black Beauty,20
WP-00052,Iconic Pants,SS25,107.99,Pants,XXL,383,170,Iconic,Women,Forest Green,0
N-00055,Patch Stretch Shorts,SS25,67.99,Shorts,M,447,34,Patch,Men,Yellow Sunshine,0
P-00077,Tribe Pants,SS25,152.99,Pants,S,48,7,Tribe,Men,Beige Sand,0
\00039,Cresta Shoes,SS25,129.99,Shoes,43,297,45,Cresta,Men,Orange Tangerine,0
WPS-00047,Iconic Graphic Polo,SS25,93.99,Polo,XXL,241,283,Iconic,Women,Green Lichen,0
WN-00030,Geographic Stripe Shorts,FS24,74.99,Shorts,M,46,126,Geographic,Women,Blue Marine,10
L-00084,Patch Print Sweatshirt,SS25,146.99,Sweatshirt,XXL,409,91,Patch,Men,Free Blue,0
\00040,Cresta Shoes,SS25,198.99,Shoes,41,257,80,Cresta,Men,Forest Green,0
L-00085,Tribe Heritage Sweatshirt,FS24,153.99,Sweatshirt,M,42,545,Tribe,Men,Caviar,25
WL-00087,Iconic Stretch Sweatshirt,FS24,102.99,Sweatshirt,M,12,378,Iconic,Women,Caviar,15
L-00086,Rainforest Heritage Sweatshirt,FS24,113.99,Sweatshirt,XL,34,155,Rainforest,Men,Blue Marine,20
WM-00050,Circular Shirt,FS24,111.99,Shirt,L,22,234,Circular,Women,White Whisper,30
BucketHatMorgex-0001,Morgex Bucket Hat,SS25,29.99,Accessories,One Size,89,21,Morgex,Men,Khaki,0
S-00121,Rainforest Graphic T-Shirt,SS25,91.99,T-Shirt,XXL,122,106,Rainforest,Men,Snow White,0
S-00122,Patch Stripe T-Shirt,SS25,56.99,T-Shirt,S,380,153,Patch,Men,Navy,0
WP-00053,Circular Pants,FS24,114.99,Pants,XL,59,129,Circular,Women,Free Blue,30
BucketHatPatch-0001,Patch Bucket Hat,SS25,77.99,Accessories,One Size,285,266,Patch,Men,Black Beauty,0
S-00123,Circular T-Shirt,SS25,94.99,T-Shirt,L,315,185,Circular,Men,Khaki,0
WL-00088,Tribe Logo Sweatshirt,SS25,142.99,Sweatshirt,XL,335,61,Tribe,Women,Snow White,0
S-00124,Box Logo T-Shirt,FS24,66.99,T-Shirt,M,98,453,Box Logo,Men,Free Blue,10
WL-00089,Patch Sweatshirt,FS24,108.99,Sweatshirt,M,137,372,Patch,Women,Petit Four,25
S-00125,Circular Stripe T-Shirt,FS24,77.99,T-Shirt,XXL,51,279,Circular,Men,Caviar,30
BeanieIconic-0001,Iconic Beanie,SS25,30.99,Accessories,One Size,414,47,Iconic,Men,Green Lichen,0
N-00056,Iconic Graphic Shorts,FS24,91.99,Shorts,XS,170,300,Iconic,Men,Burgundy,20
N-00057,Iconic Stripe Shorts,FS24,78.99,Shorts,M,199,246,Iconic,Men,Beige Sand,40
WM-00051,Morgex Shirt,FS24,114.99,Shirt,L,202,262,Morgex,Women,Khaki,20
S-00126,Patch Logo T-Shirt,SS25,61.99,T-Shirt,XL,376,64,Patch,Men,Old Rose,0
P-00078,Circular Stretch Pants,FS24,140.99,Pants,S,218,351,Circular,Men,Bright White,50
PS-00049,Geographic Stripe Polo,SS25,100.99,Polo,XXL,163,143,Geographic,Men,Stone Grey,0
WS-00104,Iconic Quilted T-Shirt,SS25,34.99,T-Shirt,L,183,13,Iconic,Women,Green Lichen,0
P-00079,Iconic Heritage Pants,FS24,105.99,Pants,XXL,151,255,Iconic,Men,Bright Red,10
WP-00054,Tribe Graphic Pants,SS25,137.99,Pants,XXL,75,17,Tribe,Women,Petit Four,0
CapIconic-0001,Iconic Cap,FS24,34.99,Accessories,One Size,61,124,Iconic,Men,Blue Marine,40
W\00030,Box Logo Heritage Shoes,SS25,101.99,Shoes,39,46,16,Box Logo,Women,Free Blue,0
L-00087,Tribe Sweatshirt,FS24,151.99,Sweatshirt,M,73,151,Tribe,Men,Pale Mint,20
\00041,Cresta Half-Zip Shoes,FS24,167.99,Shoes,43,268,331,Cresta,Men,Blue Marine,50
WL-00090,Iconic Print Sweatshirt,SS25,96.99,Sweatshirt,XL,321,243,Iconic,Women,Beige Sand,0
WS-00105,Tribe T-Shirt,FS24,80.99,T-Shirt,XS,105,209,Tribe,Women,Black Beauty,15
WS-00106,Morgex Logo T-Shirt,FS24,93.99,T-Shirt,L,112,184,Morgex,Women,Yellow Sunshine,20
P-00080,Morgex Pants,SS25,128.99,Pants,XL,118,132,Morgex,Men,Caviar,0
L-00088,Circular Half-Zip Sweatshirt,FS24,107.99,Sweatshirt,XL,117,315,Circular,Men,Olive,30
WL-00091,Iconic Graphic Sweatshirt,SS25,159.99,Sweatshirt,XS,369,90,Iconic,Women,Yellow Sunshine,0
V-00023,Box Logo Stripe Swimwear,FS24,64.99,Swimwear,S,69,161,Box Logo,Men,Free Blue,10
S-00127,Patch T-Shirt,FS24,78.99,T-Shirt,M,135,241,Patch,Men,Bright White,15
WL-00092,Tribe Half-Zip Sweatshirt,SS25,130.99,Sweatshirt,L,176,81,Tribe,Women,Petit Four,0
WS-00107,Iconic Stretch T-Shirt,FS24,54.99,T-Shirt,L,89,153,Iconic,Women,Bright Red,25
V-00024,Wave Swimwear,SS25,72.99,Swimwear,XS,245,129,Wave,Men,Snow White,0
WPS-00048,Box Logo Polo,SS25,82.99,Polo,L,421,31,Box Logo,Women,Burgundy,0
L-00089,Patch Sweatshirt,SS25,154.99,Sweatshirt,XS,274,191,Patch,Men,Burgundy,0
PS-00050,Circular Graphic Polo,FS24,89.99,Polo,XS,123,382,Circular,Men,Green Lichen,20
P-00081,Patch Pants,SS25,117.99,Pants,XS,44,6,Patch,Men,Olive,0
BackpackCircular-0001,Circular Backpack,SS25,30.99,Accessories,One Size,226,191,Circular,Men,Forest Green,0
WL-00093,Box Logo Graphic Sweatshirt,SS25,100.99,Sweatshirt,XS,95,21,Box Logo,Women,Khaki,0
P-00082,Circular Pants,SS25,147.99,Pants,S,134,35,Circular,Men,Khaki,0
S-00128,Circular Logo T-Shirt,FS24,67.99,T-Shirt,XL,91,438,Circular,Men,Burgundy,25
WToteBagRainforest-0001,Rainforest Tote Bag,SS25,52.99,Accessories,One Size,96,28,Rainforest,Women,Forest Green,0
WV-00017,Box Logo Swimwear,SS25,75.99,Swimwear,XS,242,15,Box Logo,Women,Beige Sand,0
S-00129,Tribe Half-Zip T-Shirt,SS25,47.99,T-Shirt,M,402,178,Tribe,Men,Orange Tangerine,0
PS-00051,Rainforest Polo,SS25,70.99,Polo,XL,130,134,Rainforest,Men,Burgundy,0
M-00048,Tribe Stripe Shirt,SS25,119.99,Shirt,XS,126,82,Tribe,Men,Caviar,0
CapIconic-0002,Iconic Cap,FS24,114.99,Accessories,One Size,127,159,Iconic,Men,Bright White,30
WL-00094,Rainforest Sweatshirt,FS24,164.99,Sweatshirt,XS,108,294,Rainforest,Women,Pale Mint,20
S-00130,Patch Quilted T-Shirt,FS24,37.99,T-Shirt,XS,61,370,Patch,Men,White Whisper,15
WM-00052,Circular Shirt,FS24,139.99,Shirt,L,16,75,Circular,Women,Grey Melange,25
WCapBoxLogo-0001,Box Logo Cap,FS24,87.99,Accessories,One Size,114,208,Box Logo,Women,White Whisper,15
P-00083,Circular Heritage Pants,SS25,123.99,Pants,S,216,34,Circular,Men,Caviar,0
S-00131,Morgex Half-Zip T-Shirt,SS25,66.99,T-Shirt,S,306,222,Morgex,Men,Black Beauty,0
\00042,Trail Stretch Shoes,SS25,112.99,Shoes,41,445,61,Trail,Men,Old Rose,0
S-00132,Patch T-Shirt,SS25,90.99,T-Shirt,M,131,83,Patch,Men,Black Beauty,0
\00043,Box Logo Logo Shoes,SS25,200.99,Shoes,43,468,55,Box Logo,Men,Bright Red,0
V-00025,Wave Swimwear,SS25,50.99,Swimwear,S,192,159,Wave,Men,Forest Green,0
M-00049,Patch Heritage Shirt,FS24,130.99,Shirt,M,5,48,Patch,Men,Petit Four,25
WPS-00049,Rainforest Polo,FS24,104.99,Polo,XXL,7,184,Rainforest,Women,Blue Marine,25
\00044,Trail Stripe Shoes,FS24,183.99,Shoes,44,148,260,Trail,Men,Free Blue,10
S-00133,Circular Quilted T-Shirt,SS25,90.99,T-Shirt,M,299,298,Circular,Men,Burgundy,0
L-00090,Geographic Stripe Sweatshirt,FS24,169.99,Sweatshirt,L,103,219,Geographic,Men,Khaki,40
S-00134,Patch Heritage T-Shirt,SS25,84.99,T-Shirt,L,318,77,Patch,Men,Olive,0
ToteBagGeographic-0002,Geographic Tote Bag,SS25,85.99,Accessories,One Size,164,42,Geographic,Men,Yellow Sunshine,0
PS-00052,Box Logo Half-Zip Polo,SS25,82.99,Polo,S,153,13,Box Logo,Men,Yellow Sunshine,0
WPS-00050,Box Logo Quilted Polo,FS24,96.99,Polo,M,10,188,Box Logo,Women,White Whisper,15
WP-00055,Tribe Pants,SS25,117.99,Pants,M,253,271,Tribe,Women,Snow White,0
PS-00053,Circular Graphic Polo,FS24,80.99,Polo,XS,135,223,Circular,Men,Snow White,50
M-00050,Geographic Stripe Shirt,SS25,101.99,Shirt,M,195,49,Geographic,Men,Pale Mint,0
S-00135,Rainforest Stripe T-Shirt,SS25,84.99,T-Shirt,L,122,16,Rainforest,Men,Petit Four,0
WL-00095,Patch Heritage Sweatshirt,FS24,146.99,Sweatshirt,L,5,63,Patch,Women,Yellow Sunshine,20
S-00136,Iconic Stretch T-Shirt,FS24,66.99,T-Shirt,XL,32,138,Iconic,Men,Bright White,30
\00045,Cresta Shoes,SS25,174.99,Shoes,43,280,233,Cresta,Men,Caviar,0
\00046,Cresta Quilted Shoes,SS25,195.99,Shoes,42,117,32,Cresta,Men,Green Lichen,0
WS-00108,Rainforest Half-Zip T-Shirt,SS25,81.99,T-Shirt,XS,327,236,Rainforest,Women,Old Rose,0
WS-00109,Geographic T-Shirt,FS24,74.99,T-Shirt,XXL,65,283,Geographic,Women,Petit Four,15
P-00084,Rainforest Pants,SS25,97.99,Pants,XS,127,69,Rainforest,Men,Olive,0
WS-00110,Tribe Stripe T-Shirt,FS24,62.99,T-Shirt,XL,6,90,Tribe,Women,Blue Marine,10
PS-00054,Geographic Quilted Polo,FS24,92.99,Polo,XXL,45,121,Geographic,Men,Forest Green,30
WP-00056,Tribe Graphic Pants,SS25,150.99,Pants,L,207,129,Tribe,Women,Grey Melange,0
SocksMorgex-0002,Morgex Socks,FS24,32.99,Accessories,M,84,107,Morgex,Men,Caviar,25
L-00091,Box Logo Sweatshirt,FS24,150.99,Sweatshirt,XXL,18,385,Box Logo,Men,Bright Red,10
L-00092,Morgex Print Sweatshirt,SS25,158.99,Sweatshirt,M,198,57,Morgex,Men,Black Beauty,0
WP-00057,Iconic Heritage Pants,SS25,132.99,Pants,M,148,35,Iconic,Women,Grey Melange,0
WN-00031,Circular Quilted Shorts,FS24,87.99,Shorts,L,47,177,Circular,Women,Green Lichen,20
WaistBagMorgex-0004,Morgex Waist Bag,FS24,93.99,Accessories,One Size,191,262,Morgex,Men,Bright White,25
S-00137,Tribe Quilted T-Shirt,SS25,93.99,T-Shirt,L,415,112,Tribe,Men,Blue Marine,0
PS-00055,Tribe Stripe Polo,SS25,88.99,Polo,XXL,96,9,Tribe,Men,Blue Marine,0
WPS-00051,Iconic Stretch Polo,FS24,75.99,Polo,XS,23,127,Iconic,Women,Yellow Sunshine,25
M-00051,Tribe Logo Shirt,FS24,120.99,Shirt,XXL,34,212,Tribe,Men,Beige Sand,20
M-00052,Tribe Logo Shirt,SS25,96.99,Shirt,XXL,40,34,Tribe,Men,Green Lichen,0
W\00031,Box Logo Quilted Shoes,SS25,112.99,Shoes,38,407,173,Box Logo,Women,Bright Red,0
V-00026,Wave Swimwear,FS24,52.99,Swimwear,XL,132,357,Wave,Men,Stone Grey,20
WM-00053,Iconic Shirt,FS24,113.99,Shirt,L,184,409,Iconic,Women,Bright White,10
PS-00056,Morgex Polo,FS24,82.99,Polo,S,122,465,Morgex,Men,Caviar,10
\00047,Slate Shoes,SS25,178.99,Shoes,44,251,271,Slate,Men,Caviar,0
BeanieBoxLogo-0001,Box Logo Beanie,FS24,61.99,Accessories,One Size,66,116,Box Logo,Men,Old Rose,15
WV-00018,Box Logo Half-Zip Swimwear,SS25,48.99,Swimwear,L,59,17,Box Logo,Women,White Whisper,0
WS-00111,Iconic T-Shirt,FS24,80.99,T-Shirt,M,64,82,Iconic,Women,Petit Four,40
L-00093,Circular Sweatshirt,FS24,96.99,Sweatshirt,S,8,58,Circular,Men,Orange Tangerine,30
V-00027,Wave Swimwear,SS25,74.99,Swimwear,XL,247,189,Wave,Men,Pale Mint,0
WP-00058,Circular Pants,SS25,145.99,Pants,XS,322,94,Circular,Women,Petit Four,0
M-00053,Tribe Logo Shirt,SS25,85.99,Shirt,XL,266,196,Tribe,Men,Forest Green,0
\00048,Cresta Shoes,SS25,96.99,Shoes,46,87,11,Cresta,Men,Black Beauty,0
WS-00112,Patch Half-Zip T-Shirt,SS25,42.99,T-Shirt,M,318,129,Patch,Women,Olive,0
WS-00113,Morgex Stretch T-Shirt,SS25,79.99,T-Shirt,L,193,72,Morgex,Women,Petit Four,0
WPS-00052,Morgex Stretch Polo,SS25,81.99,Polo,XL,415,179,Morgex,Women,Burgundy,0
S-00138,Rainforest T-Shirt,SS25,92.99,T-Shirt,S,478,95,Rainforest,Men,Khaki,0
WN-00032,Patch Heritage Shorts,SS25,93.99,Shorts,S,239,265,Patch,Women,Bright White,0
S-00139,Morgex Graphic T-Shirt,FS24,37.99,T-Shirt,XS,105,328,Morgex,Men,Khaki,20
W\00032,Cresta Quilted Shoes,SS25,112.99,Shoes,39,329,152,Cresta,Women,Forest Green,0
WP-00059,Patch Pants,FS24,116.99,Pants,M,56,333,Patch,Women,Black Beauty,40
P-00085,Box Logo Print Pants,FS24,125.99,Pants,XXL,140,374,Box Logo,Men,Blue Marine,40
P-00086,Morgex Pants,FS24,105.99,Pants,S,37,290,Morgex,Men,Grey Melange,20
WBeanieTribe-0001,Tribe Beanie,FS24,69.99,Accessories,One Size,95,225,Tribe,Women,Petit Four,20
P-00087,Box Logo Pants,FS24,122.99,Pants,M,126,368,Box Logo,Men,Blue Marine,25
M-00054,Patch Half-Zip Shirt,SS25,91.99,Shirt,L,98,23,Patch,Men,Orange Tangerine,0
WP-00060,Iconic Graphic Pants,SS25,124.99,Pants,M,484,62,Iconic,Women,Yellow Sunshine,0
WP-00061,Box Logo Pants,SS25,93.99,Pants,XXL,290,268,Box Logo,Women,Forest Green,0
WL-00096,Tribe Print Sweatshirt,FS24,139.99,Sweatshirt,XS,17,68,Tribe,Women,White Whisper,50
WM-00054,Rainforest Stretch Shirt,SS25,110.99,Shirt,S,225,195,Rainforest,Women,Blue Marine,0
WP-00062,Circular Half-Zip Pants,SS25,130.99,Pants,XS,319,89,Circular,Women,Navy,0
M-00055,Rainforest Shirt,SS25,131.99,Shirt,S,163,174,Rainforest,Men,Navy,0
