name,product_category,collection_family,sex,color,size,price,sell_through,predicted_tier,recommended_discount,discount_reason
Morgex Logo T-Shirt,T-Shirt,Morgex,Men,Beige Sand,M,34.99,0.48,dead_stock,30,Clear before season end — 30% discount
Tribe Stripe Shirt,Shirt,Tribe,Men,Khaki,XXL,97.99,0.481,dead_stock,30,Clear before season end — 30% discount
Tribe Quilted T-Shirt,T-Shirt,Tribe,Women,Burgundy,L,73.99,0.481,dead_stock,30,Clear before season end — 30% discount
Morgex Stretch Shorts,Shorts,Morgex,Women,Bright Red,M,57.99,0.481,dead_stock,30,Clear before season end — 30% discount
Iconic Stripe Pants,Pants,Iconic,Men,Snow White,L,127.99,0.481,dead_stock,30,Clear before season end — 30% discount
Sun-Lover Swimwear,Swimwear,Sun-Lover,Women,Old Rose,L,53.99,0.482,dead_stock,30,Clear before season end — 30% discount
Circular Stretch Shirt,Shirt,Circular,Women,Khaki,XS,123.99,0.482,dead_stock,30,Clear before season end — 30% discount
Box Logo Heritage Polo,Polo,Box Logo,Women,Grey Melange,S,76.99,0.482,dead_stock,30,Clear before season end — 30% discount
Patch Graphic Sweatshirt,Sweatshirt,Patch,Women,Blue Marine,S,98.99,0.482,dead_stock,30,Clear before season end — 30% discount
Patch Tote Bag,Accessories,Patch,Men,Yellow Sunshine,One Size,86.99,0.483,dead_stock,30,Clear before season end — 30% discount
Patch Quilted Sweatshirt,Sweatshirt,Patch,Men,Pale Mint,L,139.99,0.484,dead_stock,30,Clear before season end — 30% discount
Circular Print Polo,Polo,Circular,Women,Caviar,L,105.99,0.484,dead_stock,30,Clear before season end — 30% discount
Tribe Half-Zip Sweatshirt,Sweatshirt,Tribe,Men,Green Lichen,XS,97.99,0.484,dead_stock,30,Clear before season end — 30% discount
Box Logo T-Shirt,T-Shirt,Box Logo,Women,Burgundy,M,93.99,0.487,dead_stock,30,Clear before season end — 30% discount
Patch Stretch Pants,Pants,Patch,Women,Olive,XXL,125.99,0.488,dead_stock,30,Clear before season end — 30% discount
Tribe Graphic Sweatshirt,Sweatshirt,Tribe,Women,Free Blue,M,112.99,0.488,dead_stock,30,Clear before season end — 30% discount
Patch Graphic T-Shirt,T-Shirt,Patch,Men,Green Lichen,M,83.99,0.488,dead_stock,30,Clear before season end — 30% discount
Rainforest Logo T-Shirt,T-Shirt,Rainforest,Men,Stone Grey,M,78.99,0.488,dead_stock,30,Clear before season end — 30% discount
Tribe Polo,Polo,Tribe,Men,Blue Marine,L,70.99,0.489,dead_stock,30,Clear before season end — 30% discount
Sun-Lover Half-Zip Swimwear,Swimwear,Sun-Lover,Women,Beige Sand,S,56.99,0.489,dead_stock,30,Clear before season end — 30% discount
Iconic Print T-Shirt,T-Shirt,Iconic,Men,Blue Marine,M,89.99,0.49,dead_stock,30,Clear before season end — 30% discount
Patch Stripe Shorts,Shorts,Patch,Men,Bright Red,M,91.99,0.49,dead_stock,30,Clear before season end — 30% discount
Tribe Print T-Shirt,T-Shirt,Tribe,Women,Caviar,S,34.99,0.49,dead_stock,30,Clear before season end — 30% discount
Geographic Heritage T-Shirt,T-Shirt,Geographic,Women,White Whisper,XXL,52.99,0.492,dead_stock,30,Clear before season end — 30% discount
Patch Graphic T-Shirt,T-Shirt,Patch,Women,Pale Mint,XS,64.99,0.492,dead_stock,30,Clear before season end — 30% discount
Cresta Stretch Shoes,Shoes,Cresta,Men,Free Blue,40,122.99,0.493,dead_stock,30,Clear before season end — 30% discount
Box Logo Logo T-Shirt,T-Shirt,Box Logo,Men,Beige Sand,L,93.99,0.494,dead_stock,30,Clear before season end — 30% discount
Rainforest Heritage Polo,Polo,Rainforest,Men,Beige Sand,XL,100.99,0.494,dead_stock,30,Clear before season end — 30% discount
Iconic Stripe Shirt,Shirt,Iconic,Women,Petit Four,M,116.99,0.494,dead_stock,30,Clear before season end — 30% discount
Patch Quilted T-Shirt,T-Shirt,Patch,Women,Petit Four,M,91.99,0.495,dead_stock,30,Clear before season end — 30% discount
Patch Polo,Polo,Patch,Women,Yellow Sunshine,M,71.99,0.495,dead_stock,30,Clear before season end — 30% discount
Circular Graphic Pants,Pants,Circular,Men,Bright Red,XS,159.99,0.497,dead_stock,30,Clear before season end — 30% discount
Patch Stretch T-Shirt,T-Shirt,Patch,Men,Green Lichen,L,54.99,0.498,dead_stock,30,Clear before season end — 30% discount
Rainforest Stretch Shirt,Shirt,Rainforest,Men,Snow White,L,128.99,0.498,dead_stock,30,Clear before season end — 30% discount
Box Logo Stripe Pants,Pants,Box Logo,Women,Khaki,XS,133.99,0.498,dead_stock,30,Clear before season end — 30% discount
Rainforest Print T-Shirt,T-Shirt,Rainforest,Women,Stone Grey,L,79.99,0.499,dead_stock,30,Clear before season end — 30% discount
Circular Quilted T-Shirt,T-Shirt,Circular,Men,Burgundy,M,90.99,0.499,dead_stock,30,Clear before season end — 30% discount
Circular Quilted Shirt,Shirt,Circular,Women,Snow White,XL,147.99,0.5,dead_stock,30,Clear before season end — 30% discount
Patch Graphic Polo,Polo,Patch,Men,Blue Marine,S,69.99,0.5,dead_stock,30,Clear before season end — 30% discount
Geographic Print T-Shirt,T-Shirt,Geographic,Women,Green Lichen,XL,89.99,0.501,dead_stock,30,Clear before season end — 30% discount
Cresta Heritage Shoes,Shoes,Cresta,Women,Bright White,40,166.99,0.503,dead_stock,30,Clear before season end — 30% discount
Tribe Stripe Shirt,Shirt,Tribe,Men,Snow White,XL,103.99,0.504,dead_stock,30,Clear before season end — 30% discount
Tribe Quilted Polo,Polo,Tribe,Women,Snow White,XL,78.99,0.505,dead_stock,30,Clear before season end — 30% discount
Sun-Lover Half-Zip Swimwear,Swimwear,Sun-Lover,Men,Pale Mint,L,45.99,0.507,dead_stock,30,Clear before season end — 30% discount
Iconic Logo T-Shirt,T-Shirt,Iconic,Men,Orange Tangerine,XXL,72.99,0.507,dead_stock,30,Clear before season end — 30% discount
Rainforest Half-Zip Pants,Pants,Rainforest,Men,Orange Tangerine,S,107.99,0.507,dead_stock,30,Clear before season end — 30% discount
Morgex Print Sweatshirt,Sweatshirt,Morgex,Men,Black Beauty,S,119.99,0.507,dead_stock,30,Clear before season end — 30% discount
Circular Belt,Accessories,Circular,Women,Free Blue,One Size,93.99,0.508,dead_stock,30,Clear before season end — 30% discount
Box Logo Quilted Shirt,Shirt,Box Logo,Men,Grey Melange,M,127.99,0.508,dead_stock,30,Clear before season end — 30% discount
Box Logo Heritage Polo,Polo,Box Logo,Men,Old Rose,XS,101.99,0.509,dead_stock,30,Clear before season end — 30% discount
Morgex Half-Zip T-Shirt,T-Shirt,Morgex,Men,Khaki,M,39.99,0.511,dead_stock,30,Clear before season end — 30% discount
Circular Half-Zip Sweatshirt,Sweatshirt,Circular,Men,Old Rose,XS,158.99,0.511,dead_stock,30,Clear before season end — 30% discount
Iconic Logo T-Shirt,T-Shirt,Iconic,Men,Black Beauty,XS,50.99,0.512,dead_stock,30,Clear before season end — 30% discount
Box Logo Graphic Polo,Polo,Box Logo,Men,White Whisper,XS,81.99,0.512,dead_stock,30,Clear before season end — 30% discount
Tribe Heritage Sweatshirt,Sweatshirt,Tribe,Women,Black Beauty,XL,141.99,0.513,dead_stock,30,Clear before season end — 30% discount
Tribe Stripe Pants,Pants,Tribe,Men,Green Lichen,L,98.99,0.513,dead_stock,30,Clear before season end — 30% discount
Rainforest Graphic T-Shirt,T-Shirt,Rainforest,Women,Forest Green,M,94.99,0.514,dead_stock,30,Clear before season end — 30% discount
Iconic T-Shirt,T-Shirt,Iconic,Women,Bright Red,XXL,88.99,0.515,dead_stock,30,Clear before season end — 30% discount
Box Logo Print Shirt,Shirt,Box Logo,Women,Bright Red,M,105.99,0.515,dead_stock,30,Clear before season end — 30% discount
Geographic Logo Polo,Polo,Geographic,Men,Beige Sand,XS,72.99,0.518,dead_stock,30,Clear before season end — 30% discount
Iconic Half-Zip Sweatshirt,Sweatshirt,Iconic,Women,Orange Tangerine,XL,113.99,0.519,dead_stock,30,Clear before season end — 30% discount
Circular Half-Zip Sweatshirt,Sweatshirt,Circular,Men,Snow White,XXL,164.99,0.519,dead_stock,30,Clear before season end — 30% discount
Circular Stripe Shorts,Shorts,Circular,Men,Forest Green,XS,82.99,0.52,dead_stock,30,Clear before season end — 30% discount
Circular Socks,Accessories,Circular,Women,Snow White,One Size,72.99,0.52,dead_stock,30,Clear before season end — 30% discount
Iconic Half-Zip Pants,Pants,Iconic,Men,Petit Four,M,100.99,0.52,dead_stock,30,Clear before season end — 30% discount
Patch Polo,Polo,Patch,Men,Blue Marine,XL,98.99,0.522,dead_stock,30,Clear before season end — 30% discount
Circular Quilted Shorts,Shorts,Circular,Women,Bright Red,XL,58.99,0.524,dead_stock,30,Clear before season end — 30% discount
Geographic Sweatshirt,Sweatshirt,Geographic,Men,Old Rose,XXL,140.99,0.524,dead_stock,30,Clear before season end — 30% discount
Patch Heritage Shorts,Shorts,Patch,Women,Bright White,S,93.99,0.526,dead_stock,30,Clear before season end — 30% discount
Rainforest Heritage T-Shirt,T-Shirt,Rainforest,Women,Olive,XXL,48.99,0.526,dead_stock,30,Clear before season end — 30% discount
Circular Quilted Shorts,Shorts,Circular,Women,Snow White,XS,57.99,0.526,dead_stock,30,Clear before season end — 30% discount
Tribe Stretch Shorts,Shorts,Tribe,Women,Beige Sand,XL,70.99,0.526,dead_stock,30,Clear before season end — 30% discount
Circular Print Shorts,Shorts,Circular,Women,Burgundy,M,92.99,0.527,dead_stock,30,Clear before season end — 30% discount
Patch Quilted Shorts,Shorts,Patch,Women,Stone Grey,XS,83.99,0.527,dead_stock,30,Clear before season end — 30% discount
Box Logo Print Polo,Polo,Box Logo,Men,Grey Melange,M,102.99,0.527,dead_stock,30,Clear before season end — 30% discount
Rainforest Quilted T-Shirt,T-Shirt,Rainforest,Women,Olive,XL,40.99,0.527,dead_stock,30,Clear before season end — 30% discount
Iconic Shorts,Shorts,Iconic,Men,Green Lichen,XL,70.99,0.528,dead_stock,30,Clear before season end — 30% discount
Tribe Stretch Pants,Pants,Tribe,Men,Bright Red,L,115.99,0.529,dead_stock,30,Clear before season end — 30% discount
Rainforest Shorts,Shorts,Rainforest,Men,White Whisper,S,58.99,0.529,dead_stock,30,Clear before season end — 30% discount
Iconic Print Shorts,Shorts,Iconic,Men,Burgundy,S,88.99,0.532,dead_stock,30,Clear before season end — 30% discount
Morgex Stripe Shorts,Shorts,Morgex,Men,Pale Mint,L,73.99,0.533,dead_stock,30,Clear before season end — 30% discount
Patch Print Sweatshirt,Sweatshirt,Patch,Women,Stone Grey,XS,106.99,0.533,dead_stock,30,Clear before season end — 30% discount
Patch Logo Pants,Pants,Patch,Men,Green Lichen,L,146.99,0.533,dead_stock,30,Clear before season end — 30% discount
Iconic Quilted Polo,Polo,Iconic,Men,Yellow Sunshine,S,78.99,0.534,dead_stock,30,Clear before season end — 30% discount
Rainforest Graphic Sweatshirt,Sweatshirt,Rainforest,Women,Stone Grey,XXL,94.99,0.534,dead_stock,30,Clear before season end — 30% discount
Circular Graphic Shirt,Shirt,Circular,Women,Forest Green,XS,143.99,0.535,dead_stock,30,Clear before season end — 30% discount
Tribe Quilted Polo,Polo,Tribe,Men,Beige Sand,S,91.99,0.535,dead_stock,30,Clear before season end — 30% discount
Iconic Stripe Sweatshirt,Sweatshirt,Iconic,Women,Old Rose,XXL,99.99,0.536,dead_stock,30,Clear before season end — 30% discount
Rainforest Quilted Pants,Pants,Rainforest,Men,Khaki,XXL,97.99,0.536,dead_stock,30,Clear before season end — 30% discount
Rainforest Stripe Shirt,Shirt,Rainforest,Women,White Whisper,L,145.99,0.536,dead_stock,30,Clear before season end — 30% discount
Rainforest Shorts,Shorts,Rainforest,Women,Grey Melange,M,73.99,0.537,dead_stock,30,Clear before season end — 30% discount
Box Logo Stretch Polo,Polo,Box Logo,Men,Yellow Sunshine,M,80.99,0.538,dead_stock,30,Clear before season end — 30% discount
Tribe Quilted Pants,Pants,Tribe,Men,Blue Marine,S,110.99,0.538,dead_stock,30,Clear before season end — 30% discount
Cresta Heritage Shoes,Shoes,Cresta,Women,Green Lichen,37,181.99,0.538,dead_stock,30,Clear before season end — 30% discount
Box Logo Swimwear,Swimwear,Box Logo,Men,Pale Mint,L,65.99,0.538,dead_stock,30,Clear before season end — 30% discount
Tribe Logo Pants,Pants,Tribe,Men,Beige Sand,XXL,158.99,0.538,dead_stock,30,Clear before season end — 30% discount
Box Logo Print Polo,Polo,Box Logo,Men,Stone Grey,L,106.99,0.538,dead_stock,30,Clear before season end — 30% discount
Morgex Quilted Sweatshirt,Sweatshirt,Morgex,Men,Orange Tangerine,M,136.99,0.539,dead_stock,30,Clear before season end — 30% discount
Circular Shirt,Shirt,Circular,Women,Stone Grey,XXL,112.99,0.54,dead_stock,30,Clear before season end — 30% discount
Iconic Graphic Polo,Polo,Iconic,Women,Green Lichen,XXL,93.99,0.54,dead_stock,30,Clear before season end — 30% discount
Sun-Lover Stretch Swimwear,Swimwear,Sun-Lover,Women,Orange Tangerine,S,56.99,0.54,dead_stock,30,Clear before season end — 30% discount
Circular Quilted T-Shirt,T-Shirt,Circular,Men,Forest Green,XL,74.99,0.54,dead_stock,30,Clear before season end — 30% discount
Box Logo Half-Zip Polo,Polo,Box Logo,Men,Green Lichen,L,83.99,0.541,dead_stock,30,Clear before season end — 30% discount
Morgex Logo Sweatshirt,Sweatshirt,Morgex,Women,Grey Melange,M,159.99,0.543,dead_stock,30,Clear before season end — 30% discount
Tribe Heritage Polo,Polo,Tribe,Women,Pale Mint,M,106.99,0.543,dead_stock,30,Clear before season end — 30% discount
Tribe Graphic Shirt,Shirt,Tribe,Men,Grey Melange,XS,93.99,0.543,dead_stock,30,Clear before season end — 30% discount
Tribe Half-Zip Shirt,Shirt,Tribe,Women,Navy,M,127.99,0.547,dead_stock,30,Clear before season end — 30% discount
Iconic Stripe T-Shirt,T-Shirt,Iconic,Women,Free Blue,M,65.99,0.547,dead_stock,30,Clear before season end — 30% discount
Rainforest Stripe Sweatshirt,Sweatshirt,Rainforest,Men,Khaki,XL,117.99,0.55,dead_stock,30,Clear before season end — 30% discount
Iconic Half-Zip T-Shirt,T-Shirt,Iconic,Men,Bright Red,M,76.99,0.551,dead_stock,30,Clear before season end — 30% discount
Circular Half-Zip Shorts,Shorts,Circular,Men,Yellow Sunshine,XL,56.99,0.045,average,20,Moderate push — 20% discount
Box Logo Quilted Sweatshirt,Sweatshirt,Box Logo,Women,Burgundy,XXL,150.99,0.05,average,20,Moderate push — 20% discount
Slate Print Shoes,Shoes,Slate,Men,Old Rose,42,207.99,0.057,average,20,Moderate push — 20% discount
Circular Graphic Pants,Pants,Circular,Men,Stone Grey,XXL,127.99,0.064,average,20,Moderate push — 20% discount
Morgex Half-Zip Shirt,Shirt,Morgex,Women,Blue Marine,XS,130.99,0.065,average,20,Moderate push — 20% discount
Tribe Heritage Pants,Pants,Tribe,Women,Stone Grey,XS,131.99,0.065,average,20,Moderate push — 20% discount
Slate Half-Zip Shoes,Shoes,Slate,Men,Grey Melange,42,114.99,0.076,average,20,Moderate push — 20% discount
Geographic Heritage Pants,Pants,Geographic,Men,White Whisper,XS,119.99,0.082,average,20,Moderate push — 20% discount
Patch Stripe Pants,Pants,Patch,Men,White Whisper,XS,129.99,0.083,average,20,Moderate push — 20% discount
Rainforest Pants,Pants,Rainforest,Men,Caviar,M,92.99,0.088,average,20,Moderate push — 20% discount
Morgex Stripe Pants,Pants,Morgex,Men,Bright White,S,99.99,0.091,average,20,Moderate push — 20% discount
Patch Half-Zip Sweatshirt,Sweatshirt,Patch,Men,Caviar,M,114.99,0.092,average,20,Moderate push — 20% discount
Morgex Waist Bag,Accessories,Morgex,Men,Caviar,One Size,99.99,0.093,average,20,Moderate push — 20% discount
Morgex Quilted Pants,Pants,Morgex,Women,Forest Green,S,102.99,0.094,average,20,Moderate push — 20% discount
Geographic Pants,Pants,Geographic,Men,Grey Melange,XXL,152.99,0.095,average,20,Moderate push — 20% discount
Morgex Graphic Polo,Polo,Morgex,Women,Caviar,XS,98.99,0.123,average,20,Moderate push — 20% discount
Geographic Stretch Sweatshirt,Sweatshirt,Geographic,Men,Blue Marine,XL,145.99,0.129,average,20,Moderate push — 20% discount
Box Logo Heritage Polo,Polo,Box Logo,Women,Stone Grey,XL,89.99,0.133,average,20,Moderate push — 20% discount
Morgex Pants,Pants,Morgex,Women,Yellow Sunshine,L,111.99,0.133,average,20,Moderate push — 20% discount
Circular Heritage Pants,Pants,Circular,Men,Caviar,S,123.99,0.136,average,20,Moderate push — 20% discount
Box Logo Stripe Sweatshirt,Sweatshirt,Box Logo,Women,Forest Green,L,140.99,0.14,average,20,Moderate push — 20% discount
Geographic Heritage T-Shirt,T-Shirt,Geographic,Men,White Whisper,S,53.99,0.142,average,20,Moderate push — 20% discount
Iconic Stretch Pants,Pants,Iconic,Men,Burgundy,XL,115.99,0.15,average,20,Moderate push — 20% discount
Morgex Stretch Pants,Pants,Morgex,Men,Burgundy,L,117.99,0.152,average,20,Moderate push — 20% discount
Wave Swimwear,Swimwear,Wave,Men,White Whisper,XXL,74.99,0.154,average,20,Moderate push — 20% discount
Wave Quilted Swimwear,Swimwear,Wave,Men,Free Blue,XL,72.99,0.154,average,20,Moderate push — 20% discount
Geographic Stripe Sweatshirt,Sweatshirt,Geographic,Men,Yellow Sunshine,S,139.99,0.156,average,20,Moderate push — 20% discount
Geographic Heritage Shirt,Shirt,Geographic,Women,Yellow Sunshine,M,140.99,0.162,average,20,Moderate push — 20% discount
Box Logo Heritage Shirt,Shirt,Box Logo,Women,Burgundy,XS,110.99,0.162,average,20,Moderate push — 20% discount
Geographic Logo Sweatshirt,Sweatshirt,Geographic,Women,Yellow Sunshine,XS,148.99,0.164,average,20,Moderate push — 20% discount
Geographic Half-Zip Sweatshirt,Sweatshirt,Geographic,Women,Free Blue,M,107.99,0.165,average,20,Moderate push — 20% discount
Patch Quilted Shirt,Shirt,Patch,Men,Yellow Sunshine,XL,102.99,0.168,average,20,Moderate push — 20% discount
Geographic Graphic Polo,Polo,Geographic,Women,Caviar,M,77.99,0.17,average,20,Moderate push — 20% discount
Morgex Heritage Shorts,Shorts,Morgex,Men,Yellow Sunshine,M,50.99,0.174,average,20,Moderate push — 20% discount
Sun-Lover Graphic Swimwear,Swimwear,Sun-Lover,Women,Forest Green,L,58.99,0.175,average,20,Moderate push — 20% discount
Circular Logo Sweatshirt,Sweatshirt,Circular,Men,Yellow Sunshine,XL,94.99,0.188,average,20,Moderate push — 20% discount
Rainforest Heritage Pants,Pants,Rainforest,Men,Burgundy,S,97.99,0.195,average,20,Moderate push — 20% discount
Sun-Lover Quilted Swimwear,Swimwear,Sun-Lover,Women,Yellow Sunshine,L,50.99,0.198,average,20,Moderate push — 20% discount
Box Logo Stretch Sweatshirt,Sweatshirt,Box Logo,Men,Navy,XL,130.99,0.201,average,20,Moderate push — 20% discount
Morgex Print Shirt,Shirt,Morgex,Men,Yellow Sunshine,XS,149.99,0.201,average,20,Moderate push — 20% discount
Morgex Stretch Sweatshirt,Sweatshirt,Morgex,Men,Blue Marine,M,123.99,0.202,average,20,Moderate push — 20% discount
Morgex Quilted Pants,Pants,Morgex,Men,Old Rose,XS,130.99,0.205,average,20,Moderate push — 20% discount
Box Logo Heritage Pants,Pants,Box Logo,Men,Free Blue,XL,113.99,0.205,average,20,Moderate push — 20% discount
